Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,Embedded_text_1,links,links_title,conteo_links,hashtags,conteo_hashtags,menciones,conteo_menciones,emojis,conteo_emojis,RT,conteo_RT,sentiment,sentiment_score,processed_text,Distribución de temas,Tema más probable
352,Davivienda Corredores,@davicorredores,2021-12-07T13:28:33.000Z,"Davivienda Corredores
@davicorredores
·
7 dic.","Respondiendo a 
@NicolasTovarZ
 @Davivienda
 y 2 más
Hola, 
@NicolasTovarZ
 gracias por su comentario. Nuestro contenido es abierto y usted puede compartirlo libremente. 

Estamos para hacer su vida más fácil. Feliz día 
2",😊,,,2,[],https://twitter.com/davicorredores/status/1468210824716115968,"Respondiendo a  @NicolasTovarZ @Davivienda y 2 más Hola,  @NicolasTovarZ gracias por su comentario. Nuestro contenido es abierto y usted puede compartirlo libremente.   Estamos para hacer su vida más fácil. Feliz día  ",[],,0,[],0,"['@nicolastovarz', '@davivienda', '@nicolastovarz']",3,[],0,[],0,5 stars,0.49576902389526367,"['responder', 'nicolastovarz', 'davivienda', 'máshola', 'nicolastovarz', 'gracias', 'comentario', 'contenido', 'abierto', 'usted', 'poder', 'compartir', 'libremente', 'hacer', 'vida', 'fácil', 'feliz']","([(1, 0.29338953), (2, 0.10467965), (3, 0.59526753)], [(7, [1]), (45, [1, 2]), (54, [2]), (55, [1]), (103, [3]), (390, [1]), (559, [3]), (694, [3]), (871, [3, 2]), (880, [3]), (900, [3]), (951, [3, 2]), (1678, [1, 3]), (1978, [3]), (2170, [3, 1, 2]), (2171, [3, 1])], [(7, [(1, 0.99974525)]), (45, [(1, 0.85897565), (2, 0.14038394)]), (54, [(2, 0.99722636)]), (55, [(1, 0.9995186)]), (103, [(3, 0.9999615)]), (390, [(1, 0.9937095)]), (559, [(3, 0.99943197)]), (694, [(3, 0.9991026)]), (871, [(2, 0.16984072), (3, 0.8296965)]), (880, [(3, 0.9991512)]), (900, [(3, 0.997657)]), (951, [(2, 0.30779627), (3, 0.68190527)]), (1678, [(1, 0.9779565), (3, 0.020215036)]), (1978, [(3, 0.9961993)]), (2170, [(1, 0.04233856), (2, 0.0100428), (3, 0.9357932)]), (2171, [(1, 0.036864366), (3, 1.9442616)])])",3
353,Diego Caicedo,@diegofdocaicedo,2021-12-07T11:33:22.000Z,"Diego Caicedo
@DIEGOFDOCAICEDO
·
7 dic.","En respuesta a 
@Davivienda
Ya les estoy escribiendo.  Espero por favor cumplan lo prometido en su campaña ya que se cumplió con todo para el premio del debitazo 
@SFCsupervisor",,,,,[],https://twitter.com/DIEGOFDOCAICEDO/status/1468181837252108288,En respuesta a  @Davivienda Ya les estoy escribiendo.  Espero por favor cumplan lo prometido en su campaña ya que se cumplió con todo para el premio del debitazo  @SFCsupervisor,[],,0,[],0,"['@davivienda', '@sfcsupervisor']",2,[],0,[],0,4 stars,0.35007840394973755,"['respuesta', 'daviviendaya', 'escribir', 'esperar', 'favor', 'cumplir', 'prometido', 'campaña', 'cumplir', 'premio', 'debitazo', 'sfcsupervisor']","([(1, 0.2885727), (2, 0.31105134), (3, 0.39108709)], [(124, [2]), (178, [2, 1]), (429, [1]), (879, [2]), (1096, [2]), (1137, [1]), (1710, [3]), (1747, [1, 3]), (2003, [3, 1, 2]), (2172, [3]), (2173, [3, 2, 1])], [(124, [(2, 0.9992022)]), (178, [(1, 0.3634459), (2, 0.63647425)]), (429, [(1, 0.99740887)]), (879, [(2, 0.99814856)]), (1096, [(2, 0.9905941)]), (1137, [(1, 0.9984842)]), (1710, [(3, 1.997227)]), (1747, [(1, 0.93806815), (3, 0.05884715)]), (2003, [(1, 0.0135215195), (2, 0.013156964), (3, 0.96910757)]), (2172, [(3, 0.99500954)]), (2173, [(1, 0.07704131), (2, 0.089705504), (3, 0.8122584)])])",3
354,Albert con T,@aleddgz,2021-12-07T18:41:57.000Z,"Albert con T
@AleddGz
·
7 dic.","Respondiendo a 
@_JennMa_
 @DemJessenia
 y 3 más
Dudo mucho q mi mamá se quiera acercar a ese banco, máxime q al dejar de usar sus servicios empezó a usar los de Davivienda, hasta hoy, no ha tenido ningún problema y las cajeras la han atendido siempre con gran amabilidad, incluso, cuando yo voy, siempre me preguntan por ella!",🐼 🐼 🤔,,,,[],https://twitter.com/AleddGz/status/1468289697071960068,"Respondiendo a  @_JennMa_ @DemJessenia y 3 más Dudo mucho q mi mamá se quiera acercar a ese banco, máxime q al dejar de usar sus servicios empezó a usar los de Davivienda, hasta hoy, no ha tenido ningún problema y las cajeras la han atendido siempre con gran amabilidad, incluso, cuando yo voy, siempre me preguntan por ella!",[],,0,[],0,"['@_jennma_', '@demjessenia']",2,[],0,[],0,5 stars,0.7537899613380432,"['responder', 'jennma', 'demjessenia', 'másdudo', 'mamá', 'querer', 'acercar', 'banco', 'máxime', 'dejar', 'usar', 'servicio', 'empezar', 'usar', 'davivienda', 'haber', 'tener', 'ninguno', 'problema', 'cajera', 'haber', 'atender', 'siempre', 'gran', 'amabilidad', 'incluso', 'siempre', 'preguntar']","([(1, 0.9091003), (2, 0.043537047), (3, 0.04323722)], [(7, [1]), (18, [1]), (23, [1]), (41, [1]), (103, [3]), (193, [1]), (194, [1]), (199, [1]), (204, [1]), (288, [1]), (422, [1]), (431, [1]), (530, [1]), (599, [2]), (606, [1]), (747, [1]), (838, [1]), (844, [1]), (1185, [1]), (1981, [1]), (2174, [1, 3]), (2175, [1, 3]), (2176, [1, 3]), (2177, [1, 3]), (2178, [1, 3])], [(7, [(1, 0.9999903)]), (18, [(1, 0.99998647)]), (23, [(1, 0.9996778)]), (41, [(1, 1.9999682)]), (103, [(3, 0.9979866)]), (193, [(1, 0.9999455)]), (194, [(1, 1.999841)]), (199, [(1, 0.99994224)]), (204, [(1, 0.99991053)]), (288, [(1, 0.999674)]), (422, [(1, 0.99991065)]), (431, [(1, 1.9996734)]), (530, [(1, 0.99992627)]), (599, [(2, 0.992301)]), (606, [(1, 0.9989766)]), (747, [(1, 0.99669045)]), (838, [(1, 0.99982995)]), (844, [(1, 0.99967563)]), (1185, [(1, 0.99922055)]), (1981, [(1, 0.9776181)]), (2174, [(1, 0.9520748), (3, 0.019844787)]), (2175, [(1, 0.9421711), (3, 0.025625706)]), (2176, [(1, 0.9520748), (3, 0.019844787)]), (2177, [(1, 0.9520748), (3, 0.019844787)]), (2178, [(1, 0.9520748), (3, 0.019844787)])])",1
355,Malú Bode H.,@malubodeh,2021-12-07T15:36:21.000Z,"Malú Bode H.
@MaluBodeH
·
7 dic.","En respuesta a 
@andreincolombia
si, cobran comisión y se demora un poco (pero es normal de todas las transferencias entre bancos).

Mi recomendación (y aunque es más largar) es recargar nequi desde pse con davivienda y ahí si transferir a bancolombia, es de una y no cobran",,,,,[],https://twitter.com/MaluBodeH/status/1468242987612319767,"En respuesta a  @andreincolombia si, cobran comisión y se demora un poco (pero es normal de todas las transferencias entre bancos).  Mi recomendación (y aunque es más largar) es recargar nequi desde pse con davivienda y ahí si transferir a bancolombia, es de una y no cobran",[],,0,[],0,['@andreincolombia'],1,[],0,[],0,2 stars,0.29067835211753845,"['respuesta', 'andreincolombiasi', 'cobrar', 'comisión', 'demorar', 'normal', 'transferencia', 'bancosmi', 'recomendación', 'aunque', 'largar', 'recargar', 'nequi', 'davivienda', 'transferir', 'bancolombia', 'cobrar']","([(1, 0.4244319), (2, 0.012314834), (3, 0.55658174)], [(7, [1]), (178, [1]), (203, [1]), (289, [1]), (638, [3]), (1085, [3]), (1191, [1]), (1868, [1, 3]), (2179, [3, 1]), (2180, [3, 1]), (2181, [3]), (2182, [3, 1]), (2183, [1, 3]), (2184, [3, 1]), (2185, [3, 1]), (2186, [3])], [(7, [(1, 0.9998464)]), (178, [(1, 0.9980495)]), (203, [(1, 0.9990286)]), (289, [(1, 0.9981824)]), (638, [(3, 1.9993702)]), (1085, [(3, 0.9986621)]), (1191, [(1, 0.99712974)]), (1868, [(1, 0.9886265), (3, 0.010794578)]), (2179, [(1, 0.07348567), (3, 0.9139764)]), (2180, [(1, 0.07348567), (3, 0.9139764)]), (2181, [(3, 0.99540854)]), (2182, [(1, 0.07348567), (3, 0.9139764)]), (2183, [(1, 0.9891023), (3, 0.010296783)]), (2184, [(1, 0.01893742), (3, 0.9777174)]), (2185, [(1, 0.013543441), (3, 0.9837258)]), (2186, [(3, 0.99365836)])])",3
356,Ana María,@ammangel,2021-12-07T16:03:33.000Z,"Ana María
@ammangel
·
7 dic.","@Davivienda
 Acá yo tratando de ingresar al portal, por la app y hasta llamando al teléfono rojo y no ha habido poder humano para hacer la consulta. Yo sé que mañana es puente y todo, pero aiuda
1",,1.0,,,[],https://twitter.com/ammangel/status/1468249834348068878,"@Davivienda Acá yo tratando de ingresar al portal, por la app y hasta llamando al teléfono rojo y no ha habido poder humano para hacer la consulta. Yo sé que mañana es puente y todo, pero aiuda ",[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.3873356282711029,"['davivienda', 'tratar', 'ingresar', 'portal', 'llamar', 'teléfono_rojo', 'haber', 'haber', 'poder', 'humano', 'hacer', 'consulta', 'saber', 'mañana', 'puente', 'aiuda1']","([(1, 0.91021186), (2, 0.075487345)], [(7, [1]), (41, [1]), (42, [1]), (45, [1, 2]), (55, [1]), (132, [1]), (184, [1]), (212, [1]), (364, [1]), (374, [1]), (636, [1]), (2187, [1, 2]), (2188, [2]), (2189, [1]), (2190, [1, 2])], [(7, [(1, 0.9999912)]), (41, [(1, 1.9999783)]), (42, [(1, 0.99989635)]), (45, [(1, 0.9703912), (2, 0.029598424)]), (55, [(1, 0.9999909)]), (132, [(1, 0.9998811)]), (184, [(1, 0.9998696)]), (212, [(1, 0.99995816)]), (364, [(1, 0.999465)]), (374, [(1, 0.9999523)]), (636, [(1, 0.99960566)]), (2187, [(1, 0.9701473), (2, 0.010263553)]), (2188, [(2, 0.9921085)]), (2189, [(1, 0.998125)]), (2190, [(1, 0.9701473), (2, 0.010263553)])])",1
357,Juan Carlos Solís C,@jcs_sports,2021-12-07T20:26:07.000Z,"Juan Carlos Solís C
@JCS_Sports
·
7 dic.","@Davivienda
 hace meses cancelé mi cuenta x la ineficiencia en las sucursales y pensé no tener q regresar a pasar malos ratos allí.
Cuál es mi sorpresa, q tuve q consignar, y me rebotaron en la agencia, luego d más d 20 mins en fila xq NO SE PUEDE CONSIGNAR EN EL BANCO, INCREÍBLE
2",,2.0,,,[],https://twitter.com/JCS_Sports/status/1468315911400693770,"@Davivienda hace meses cancelé mi cuenta x la ineficiencia en las sucursales y pensé no tener q regresar a pasar malos ratos allí. Cuál es mi sorpresa, q tuve q consignar, y me rebotaron en la agencia, luego d más d 20 mins en fila xq NO SE PUEDE CONSIGNAR EN EL BANCO, INCREÍBLE ",[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.7938886880874634,"['davivienda', 'hacer', 'cancelé', 'cuenta', 'ineficiencia', 'sucursal', 'pensar', 'tener', 'regresar', 'pasar', 'malo', 'rato', 'allícuál', 'sorpresa', 'tener', 'consignar', 'rebotar', 'agencia', 'luego', 'mins', 'fila', 'poder', 'consignar', 'banco', 'increíble2']","([(1, 0.9822582)], [(7, [1]), (18, [1]), (23, [1]), (45, [1]), (50, [1]), (55, [1]), (60, [1]), (230, [1]), (235, [1]), (342, [1]), (583, [1]), (765, [1]), (809, [1]), (2191, [1]), (2192, [1]), (2193, [1]), (2194, [1]), (2195, [1]), (2196, [1]), (2197, [1]), (2198, [1]), (2199, [1]), (2200, [1])], [(7, [(1, 0.9999949)]), (18, [(1, 1.9999887)]), (23, [(1, 0.99998677)]), (45, [(1, 0.9998216)]), (50, [(1, 0.9999923)]), (55, [(1, 0.9999944)]), (60, [(1, 0.99998283)]), (230, [(1, 0.99973404)]), (235, [(1, 0.99975413)]), (342, [(1, 0.999924)]), (583, [(1, 0.9998096)]), (765, [(1, 0.99987113)]), (809, [(1, 0.9998614)]), (2191, [(1, 0.99853146)]), (2192, [(1, 0.98238593)]), (2193, [(1, 0.9976662)]), (2194, [(1, 1.9993333)]), (2195, [(1, 0.98238593)]), (2196, [(1, 0.98238593)]), (2197, [(1, 0.98238593)]), (2198, [(1, 0.98238593)]), (2199, [(1, 0.99924845)]), (2200, [(1, 0.9993554)])])",1
358,Ana Noguera,@ananoguera,2021-12-07T18:29:46.000Z,"Ana Noguera
@AnaNoguera
·
7 dic.","En respuesta a 
@readloverspcj
 y 
@Davivienda
La app me ha funcionado bien. Me parece que es la página la que tiene problemas.",💚,,,,[],https://twitter.com/AnaNoguera/status/1468286630054215691,En respuesta a  @readloverspcj y  @Davivienda La app me ha funcionado bien. Me parece que es la página la que tiene problemas.,[],,0,[],0,"['@readloverspcj', '@davivienda']",2,[],0,[],0,3 stars,0.4184337258338928,"['respuesta', 'readloverspcj', 'daviviendala', 'haber', 'funcionar', 'bien', 'parecer', 'página', 'tener', 'problema']","([(0, 0.011020302), (1, 0.8590372), (2, 0.020346202), (3, 0.10959628)], [(18, [1]), (41, [1]), (178, [1]), (199, [1]), (293, [1]), (492, [1]), (642, [3]), (940, [1]), (1004, [1]), (2201, [1, 3])], [(18, [(1, 0.9999782)]), (41, [(1, 0.9999741)]), (178, [(1, 0.9985382)]), (199, [(1, 0.9999088)]), (293, [(1, 0.9994668)]), (492, [(1, 0.9994786)]), (642, [(3, 0.99267)]), (940, [(1, 0.9997937)]), (1004, [(1, 0.9997792)]), (2201, [(1, 0.9197795), (3, 0.058413357)])])",1
359,JP,@juanpsegurar,2021-12-07T11:29:52.000Z,"JP
@JuanPSeguraR
·
7 dic.","Respondiendo a 
@DaveMendezL
 @DavidPaz_09
 y 2 más
Pues tienen muchos gaps, el usuario aún es la cédula, no tienen Face ID, no se puede apagar la tarjeta, ahora bien entendería que Apple es quien avala si el Wallet es compatible o no.. así que una leve pista. Rappi en un twitt mencionó enero 
1",👍,,,1,[],https://twitter.com/JuanPSeguraR/status/1468180958176284675,"Respondiendo a  @DaveMendezL @DavidPaz_09 y 2 más Pues tienen muchos gaps, el usuario aún es la cédula, no tienen Face ID, no se puede apagar la tarjeta, ahora bien entendería que Apple es quien avala si el Wallet es compatible o no.. así que una leve pista. Rappi en un twitt mencionó enero  ",[],,0,[],0,"['@davemendezl', '@davidpaz_09']",2,[],0,[],0,1 star,0.5812466740608215,"['responder', 'davemendezl', 'davidpaz09', 'máspu', 'tener', 'gaps', 'usuario', 'cédula', 'tener', 'face', 'poder', 'apagar', 'tarjeta', 'ahora', 'bien', 'entender', 'apple', 'avalar', 'wallet', 'compatible', 'leve', 'pista', 'rappi', 'twitt', 'mencionar', 'enero']","([(0, 0.39284575), (1, 0.33291203), (3, 0.26607287)], [(11, [0, 3, 1]), (18, [1]), (35, [1, 0, 3]), (45, [1]), (103, [3]), (236, [1]), (338, [1]), (490, [1]), (642, [3]), (679, [1, 0, 3]), (1033, [3, 0, 1]), (1884, [0, 1]), (1934, [0, 3, 1]), (1935, [0, 3, 1]), (2202, [0, 3, 1]), (2203, [0, 3, 1]), (2204, [0]), (2205, [0]), (2206, [0, 3, 1]), (2207, [0, 3, 1]), (2208, [3]), (2209, [3, 0]), (2210, [0, 3, 1]), (2211, [0]), (2212, [0, 3, 1])], [(11, [(0, 0.8643413), (1, 0.04122793), (3, 0.08474483)]), (18, [(1, 1.9992185)]), (35, [(0, 0.019651784), (1, 0.9617941), (3, 0.01648836)]), (45, [(1, 0.998819)]), (103, [(3, 0.99972135)]), (236, [(1, 0.99632496)]), (338, [(1, 0.99543434)]), (490, [(1, 0.99846745)]), (642, [(3, 0.99769837)]), (679, [(0, 0.021315876), (1, 0.9651501), (3, 0.0119882235)]), (1033, [(0, 0.09019494), (1, 0.02798393), (3, 0.8742454)]), (1884, [(0, 0.980491), (1, 0.011330325)]), (1934, [(0, 0.9244987), (1, 0.019583112), (3, 0.05082953)]), (1935, [(0, 0.8833653), (1, 0.030321874), (3, 0.078340545)]), (2202, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)]), (2203, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)]), (2204, [(0, 0.99687064)]), (2205, [(0, 0.9973744)]), (2206, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)]), (2207, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)]), (2208, [(3, 0.9988312)]), (2209, [(0, 0.01069796), (3, 0.98448706)]), (2210, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)]), (2211, [(0, 0.9916453)]), (2212, [(0, 0.58869547), (1, 0.08680754), (3, 0.30571738)])])",0
360,Jennifer A Cardenas,@jennya_c,2021-12-07T17:22:21.000Z,"Jennifer A Cardenas
@JennyA_C
·
7 dic.","En respuesta a 
@Pinnktomatte
 y 
@DaviPlata
Esta fallando los aplicativos de davivienda la última semana, solo medio me funciona es con los datos porque con wifi nunca entró.
1",,1.0,,,[],https://twitter.com/JennyA_C/status/1468269661708029957,"En respuesta a  @Pinnktomatte y  @DaviPlata Esta fallando los aplicativos de davivienda la última semana, solo medio me funciona es con los datos porque con wifi nunca entró. ",[],,0,[],0,"['@pinnktomatte', '@daviplata']",2,[],0,[],0,1 star,0.7230746746063232,"['respuesta', 'pinnktomatte', 'daviplataesta', 'fallar', 'aplicativo', 'davivienda', 'último', 'semana', 'solo', 'medio', 'funcionar', 'dato', 'wifi', 'nunca', 'entró1']","([(1, 0.9706527), (2, 0.014079696)], [(7, [1]), (15, [1]), (19, [1]), (36, [1]), (59, [1]), (76, [1]), (178, [1]), (191, [1]), (293, [1]), (848, [1]), (2213, [1]), (2214, [1]), (2215, [1]), (2216, [1]), (2217, [1])], [(7, [(1, 0.99999344)]), (15, [(1, 0.999942)]), (19, [(1, 0.99984455)]), (36, [(1, 0.99761987)]), (59, [(1, 0.99956834)]), (76, [(1, 0.9999741)]), (178, [(1, 0.9990926)]), (191, [(1, 0.999937)]), (293, [(1, 0.99971586)]), (848, [(1, 0.99983037)]), (2213, [(1, 0.980982)]), (2214, [(1, 0.980982)]), (2215, [(1, 0.980982)]), (2216, [(1, 0.980982)]), (2217, [(1, 0.980982)])])",1
361,Diego Caicedo,@diegofdocaicedo,2021-12-07T12:02:51.000Z,"Diego Caicedo
@DIEGOFDOCAICEDO
·
7 dic.","En respuesta a 
@GuinandSandra
 @Davivienda
 y 
@SFCsupervisor
Así son ! Se comprometen a pagar unos premios y no los pagan.  Publicidad engañosa para sus clientes ! Cumplan !!! 
@SFCsupervisor",,,,,[],https://twitter.com/DIEGOFDOCAICEDO/status/1468189257722437640,En respuesta a  @GuinandSandra @Davivienda y  @SFCsupervisor Así son ! Se comprometen a pagar unos premios y no los pagan.  Publicidad engañosa para sus clientes ! Cumplan !!!  @SFCsupervisor,[],,0,[],0,"['@guinandsandra', '@davivienda', '@sfcsupervisor', '@sfcsupervisor']",4,[],0,[],0,1 star,0.43141263723373413,"['respuesta', 'guinandsandra', 'daviviendo', 'sfcsupervisorasí', 'comprometer', 'pagar', 'premio', 'pagar', 'publicidad', 'engañoso', 'cliente', 'cumplir', 'sfcsupervisor']","([(0, 0.08683124), (1, 0.4560337), (2, 0.01593817), (3, 0.4411969)], [(38, [1, 3]), (116, [1]), (178, [1, 0]), (188, [1]), (429, [1]), (1213, [0, 3, 1]), (1710, [3]), (2005, [3, 1]), (2021, [3, 1, 0]), (2172, [3]), (2218, [3, 1, 0]), (2219, [3, 1, 0])], [(38, [(1, 0.76524484), (3, 0.2347048)]), (116, [(1, 1.9975972)]), (178, [(0, 0.13199931), (1, 0.8660167)]), (188, [(1, 0.9989706)]), (429, [(1, 0.9983873)]), (1213, [(0, 0.8443738), (1, 0.038465075), (3, 0.10970504)]), (1710, [(3, 0.9984878)]), (2005, [(1, 0.013912132), (3, 0.97838837)]), (2021, [(0, 0.016604785), (1, 0.04281288), (3, 0.933282)]), (2172, [(3, 0.99452704)]), (2218, [(0, 0.03421327), (1, 0.119890474), (3, 0.8287054)]), (2219, [(0, 0.03421327), (1, 0.119890474), (3, 0.8287054)])])",1
362,Pipe Páez Ads-n-Rock,@pipepaezadsrock,2021-12-07T23:03:36.000Z,"Pipe Páez Ads-n-Rock
@PipePaezAdsRock
·
7 dic.","@DaviPlata
 es la peor de las aplicaciones de dinero virtual, NADIE RESPONDE, 
@Davivienda
 dice que No es con ellos. Los asesores que responden dam excusas chimbas. Y ahora salen con el cuento que la plata se perdió. Y que demande a NN por suplantación ante 
@FiscaliaCol
2
1",,2.0,,1,[],https://twitter.com/PipePaezAdsRock/status/1468355542661926916,"@DaviPlata es la peor de las aplicaciones de dinero virtual, NADIE RESPONDE,  @Davivienda dice que No es con ellos. Los asesores que responden dam excusas chimbas. Y ahora salen con el cuento que la plata se perdió. Y que demande a NN por suplantación ante  @FiscaliaCol  ",[],,0,[],0,"['@daviplata', '@davivienda', '@fiscaliacol']",3,[],0,[],0,1 star,0.9343782663345337,"['daviplata', 'peor', 'aplicación', 'dinero', 'virtual', 'nadie', 'responder', 'davivienda', 'decir', 'asesor', 'responder', 'excusa', 'chimba', 'ahora', 'salir', 'cuento', 'plata', 'perder', 'demandar', 'suplantación', 'fiscaliacol21']","([(1, 0.8777292), (3, 0.106861286)], [(7, [1]), (39, [1]), (61, [1]), (81, [1]), (103, [3]), (127, [1]), (236, [1]), (238, [1]), (242, [1]), (248, [1]), (347, [1]), (424, [1, 3]), (427, [1]), (522, [1]), (739, [1]), (950, [1]), (2220, [1, 3]), (2221, [1]), (2222, [1, 3]), (2223, [1, 3])], [(7, [(1, 0.99998343)]), (39, [(1, 0.9999261)]), (61, [(1, 0.99989706)]), (81, [(1, 0.9999519)]), (103, [(3, 1.9987717)]), (127, [(1, 0.99985343)]), (236, [(1, 0.9997869)]), (238, [(1, 0.9999355)]), (242, [(1, 0.99970835)]), (248, [(1, 0.99926996)]), (347, [(1, 0.99976164)]), (424, [(1, 0.9599873), (3, 0.02871632)]), (427, [(1, 0.9997442)]), (522, [(1, 0.9998197)]), (739, [(1, 0.9987728)]), (950, [(1, 0.9996757)]), (2220, [(1, 0.90406394), (3, 0.074542634)]), (2221, [(1, 0.99765885)]), (2222, [(1, 0.90406394), (3, 0.074542634)]), (2223, [(1, 0.9824937), (3, 0.012866669)])])",1
363,Omar Ruiz,@omarruizsai,2021-12-07T22:11:03.000Z,"Omar Ruiz
@OmarRuizSAI
·
7 dic.","@Davivienda
 ¿Cuál es su sustento jurídico para coartar a los usuarios su derecho constitucional para limitar a recibir UN solo derecho de petición por cliente y NO recibir un segundo hasta ustedes no responder el anterior? 
@SFCsupervisor
 @davidbarguil
 @DefensoriaCol
1",,1.0,,,[],https://twitter.com/OmarRuizSAI/status/1468342316725415940,@Davivienda ¿Cuál es su sustento jurídico para coartar a los usuarios su derecho constitucional para limitar a recibir UN solo derecho de petición por cliente y NO recibir un segundo hasta ustedes no responder el anterior?  @SFCsupervisor @davidbarguil @DefensoriaCol ,[],,0,[],0,"['@davivienda', '@sfcsupervisor', '@davidbarguil', '@defensoriacol']",4,[],0,[],0,1 star,0.482552170753479,"['davivienda', 'cuál', 'sustento', 'jurídico', 'coartar', 'usuario', 'derecho', 'constitucional', 'limitar', 'recibir', 'solo', 'derecho', 'petición', 'cliente', 'recibir', 'segundo', 'responder', 'anterior', 'sfcsupervisor', 'davidbarguil', 'defensoriacol1']","([(1, 0.85354704), (2, 0.0101222275), (3, 0.13085821)], [(7, [1]), (76, [1]), (103, [3]), (188, [1]), (269, [1, 3]), (338, [1]), (429, [1]), (499, [1, 3]), (865, [1]), (1008, [1]), (1988, [1]), (2060, [1]), (2224, [3]), (2225, [1, 3]), (2226, [1, 3]), (2227, [1]), (2228, [1, 3]), (2229, [1]), (2230, [1, 3])], [(7, [(1, 0.99998003)]), (76, [(1, 0.99984586)]), (103, [(3, 0.99953246)]), (188, [(1, 0.9998848)]), (269, [(1, 0.75340337), (3, 0.19082293)]), (338, [(1, 0.99963075)]), (429, [(1, 0.9997674)]), (499, [(1, 0.97006285), (3, 0.022926824)]), (865, [(1, 1.9980756)]), (1008, [(1, 1.9966289)]), (1988, [(1, 0.99723345)]), (2060, [(1, 0.9990507)]), (2224, [(3, 0.9937712)]), (2225, [(1, 0.8588517), (3, 0.11753498)]), (2226, [(1, 0.8588517), (3, 0.11753498)]), (2227, [(1, 0.99151105)]), (2228, [(1, 0.8588517), (3, 0.11753498)]), (2229, [(1, 0.99113685)]), (2230, [(1, 0.8588517), (3, 0.11753498)])])",1
364,Oveja de Pesebre.,@eldespelucao,2021-12-07T14:47:39.000Z,"Oveja de Pesebre.
@ElDespelucao
·
7 dic.","En respuesta a 
@andreincolombia
No pero lo que hago es pasarle a mi novia a DaviPlata y desde ahí ella consigna a davivienda. Si aún no debes presentar Declaración te recomiendo esto y no lo que algunos sugirieron aquí mismo que es pasarte de un lado a otro entre tus cuentas. La DIAN vigila.",,,,,[],https://twitter.com/ElDespelucao/status/1468230731981799433,En respuesta a  @andreincolombia No pero lo que hago es pasarle a mi novia a DaviPlata y desde ahí ella consigna a davivienda. Si aún no debes presentar Declaración te recomiendo esto y no lo que algunos sugirieron aquí mismo que es pasarte de un lado a otro entre tus cuentas. La DIAN vigila.,[],,0,[],0,['@andreincolombia'],1,[],0,[],0,4 stars,0.35803237557411194,"['respuesta', 'andreincolombiano', 'hacer', 'pasar', 'novia', 'daviplata', 'consignar', 'davivienda', 'deber', 'presentar', 'declaración', 'recomeir', 'alguno', 'sugerir', 'aquí', 'mismo', 'pasarte', 'lado', 'cuenta', 'diar', 'vigila']","([(1, 0.6041672), (2, 0.010026853), (3, 0.38035592)], [(7, [1]), (50, [1]), (55, [1]), (60, [1]), (81, [1]), (178, [1]), (202, [1]), (208, [1]), (276, [1]), (447, [1]), (1126, [3]), (2194, [1, 3]), (2231, [3, 1]), (2232, [3]), (2233, [3, 1]), (2234, [1, 3]), (2235, [3]), (2236, [3, 1]), (2237, [3]), (2238, [3, 1]), (2239, [3, 1])], [(7, [(1, 0.9999268)]), (50, [(1, 0.99983376)]), (55, [(1, 0.9998626)]), (60, [(1, 0.99964374)]), (81, [(1, 0.9997588)]), (178, [(1, 0.99894094)]), (202, [(1, 0.9987413)]), (208, [(1, 0.9992648)]), (276, [(1, 0.9984262)]), (447, [(1, 0.99947155)]), (1126, [(3, 0.9975226)]), (2194, [(1, 0.9852664), (3, 0.0141912345)]), (2231, [(1, 0.22061981), (3, 0.7605222)]), (2232, [(3, 0.99911374)]), (2233, [(1, 0.018569937), (3, 0.97918797)]), (2234, [(1, 0.911929), (3, 0.08281094)]), (2235, [(3, 0.99205333)]), (2236, [(1, 0.22061981), (3, 0.7605222)]), (2237, [(3, 0.99741524)]), (2238, [(1, 0.22061981), (3, 0.7605222)]), (2239, [(1, 0.22061981), (3, 0.7605222)])])",1
